"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"1","Manes.08G094400.v8.1",759.133088512776,1.15580780090545,0.259440101116273,4.45500828874352,8.3889953643131e-06,0.0702213223032476,"Manes.08G094400","PWY-5486; PWY-6330","pyruvate fermentation to ethanol II; acetaldehyde biosynthesis II","magnesium ion binding; catalytic activity; carboxy-lyase activity; thiamine pyrophosphate binding","carb","(1 of 2) PTHR18968:SF137 - PYRUVATE DECARBOXYLASE 2","GO:0000287 GO:0003824 GO:0016831 GO:0030976","","K01568","PF00205 PF02775 PF02776","PTHR18968 PTHR18968:SF137","Thiamine pyrophosphate dependent pyruvate decarboxylase family protein"
"2","Manes.17G096900.v8.1",12.519340914509,2.65546379100861,0.602072792953369,4.41053610475017,1.03115010724299e-05,0.0702213223032476,"Manes.17G096900","","","",NA,"(1 of 2) PTHR36346//PTHR36346:SF1 - FAMILY NOT NAMED // EXPRESSED PROTEIN","","","","","PTHR36346 PTHR36346:SF1",""
"3","Manes.18G086800.v8.1",24.9348422574066,2.31535343229036,0.498882849038084,4.6410764305782,3.46598886016399e-06,0.0702213223032476,"Manes.18G086800","PWY-5486; PWY-6333; PWY-6802; PWY66-21; PWY66-389","pyruvate fermentation to ethanol II; acetaldehyde biosynthesis I; salidroside biosynthesis; ethanol degradation II; phytol degradation","zinc ion binding; oxidoreductase activity","carb","(1 of 3) K00001//K18857 - alcohol dehydrogenase (E1.1.1.1, adh) // alcohol dehydrogenase class-P (ADH1)","GO:0008270 GO:0016491 GO:0055114","","K00001 K18857","PF00107 PF08240","PTHR11695 PTHR11695:SF432",""
"4","Manes.02G127202.v8.1",79.0761690096769,1.65946790748016,0.402853227278864,4.11928661634238,3.80047181424818e-05,0.176061704296412,"Manes.02G127202","","","",NA,"","","","","","",""
"5","Manes.09G003900.v8.1",31.6322802174471,-0.42763032313817,0.104548448417377,-4.09025987101205,4.30890123094497e-05,0.176061704296412,"Manes.09G003900","","","protein binding",NA,"(1 of 166) PF00646 - F-box domain (F-box)","GO:0005515","","","PF00646","PTHR31482 PTHR31482:SF2",""
"6","Manes.01G057200.v8.1",2.60382799926997,1.26198298277263,0.316297083748532,3.9898660076675,6.61106314760805e-05,0.192948600150904,"Manes.01G057200","","","",NA,"(1 of 2) PTHR10641//PTHR10641:SF667 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED","","KOG0048","K09422","PF00249","PTHR10641 PTHR10641:SF667","myb domain protein 103"
"7","Manes.01G086700.v8.1",14.4856617584908,0.712357985710074,0.178313980973453,3.99496428614944,6.47040058215065e-05,0.192948600150904,"Manes.01G086700","","","",NA,"","","","","","PTHR36051",""
"8","Manes.07G025100.v8.1",6.02703122658344,1.0326180147722,0.267773415701704,3.85631266668578,0.000115110237366471,0.24835375385418,"Manes.07G025100","PWY-841; PWY-6121","superpathway of purine nucleotides <i>de novo</i> biosynthesis I; 5-aminoimidazole ribonucleotide biosynthesis I","phosphoribosylamine-glycine ligase activity; ATP binding; purine nucleobase biosynthetic process; metal ion binding",NA,"(1 of 1) 6.3.4.13 - Phosphoribosylamine--glycine ligase / Phosphoribosylglycinamide synthetase","GO:0004637 GO:0005524 GO:0009113 GO:0046872","","K01945","PF02843 PF02844 PF13535","PTHR10520 PTHR10520:SF36","Glycinamide ribonucleotide (GAR) synthetase"
"9","Manes.12G060702.v8.1",11.7973103552786,1.23713118412963,0.320299490779176,3.86242007790935,0.000112269299842533,0.24835375385418,"Manes.12G060702","PWY-7039","phosphatidate metabolism, as a signaling molecule","calcium ion binding",NA,"(1 of 5) PTHR10891//PTHR10891:SF615 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED","GO:0005509","","","PF13499","PTHR10891 PTHR10891:SF615",""
"10","Manes.15G081401.v8.1",6.14487797152968,-0.670800602335133,0.174553470330963,-3.84295196803167,0.000121563266693186,0.24835375385418,"Manes.15G081401","","","",NA,"(1 of 1) PTHR33388:SF2 - NOZZLE/SPOROCYTELESS","","","","PF08744","PTHR33388 PTHR33388:SF2","sporocyteless (SPL)"
